Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;09/2016;867.307;0;867.307;0;867.307;1.856.345;0;0;7.032;0;7.032;428.858;2.292.234;0;37,84%;37,84%;37,84%;NI%;5,60%
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;09/2016;509.206;0;509.206;0;509.206;1.070.053;1.041.949;0;38.156;0;1.080.105;107.843;2.258.001;1.479.748;22,55%;22,55%;22,55%;34,41%;1,05%
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;09/2016;232.193;0;232.193;129.501;361.693;1.083.910;119.234;16.832;330.608;43.411;510.085;532.698;2.126.693;2.281.935;10,92%;10,92%;17,01%;10,18%;19,31%
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;09/2016;275.856;0;275.856;57.222;333.077;1.833.630;0;0;0;0;0;249.083;2.082.713;1.987.715;13,25%;13,25%;15,99%;13,88%;2,21%
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;09/2016;459.281;0;459.281;0;459.281;1.497.892;209.217;0;0;0;209.217;237.887;1.944.996;1.710.886;23,61%;23,61%;23,61%;26,84%;40,03%
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;09/2016;341.768;0;341.768;0;341.768;1.516.812;14.732;468;5.443;468;21.111;329.919;1.867.841;3.033.868;18,30%;18,30%;18,30%;11,27%;1,85%
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;09/2016;330.512;0;330.512;0;330.512;1.370.579;33.280;0;73.691;3.504;110.475;181.440;1.662.494;2.340.675;19,88%;19,88%;19,88%;14,12%;1,70%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;09/2016;242.921;0;242.921;0;242.921;1.446.772;0;0;0;0;0;110.800;1.557.571;2.363.516;15,60%;15,60%;15,60%;10,28%;21,68%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;09/2016;452.225;0;452.225;0;452.225;1.538.520;NA;NA;NA;NA;NA;NA;1.538.520;0;29,39%;29,39%;29,39%;NI%;1,36%
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;09/2016;270.313;0;270.313;0;270.313;1.346.766;0;0;10.860;0;10.860;84.797;1.442.422;5.597.583;18,74%;18,74%;18,74%;4,83%;16,51%
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;09/2016;249.786;0;249.786;0;249.786;1.324.344;0;0;0;0;0;109.746;1.434.090;0;17,42%;17,42%;17,42%;NI%;0,41%
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;09/2016;227.648;0;227.648;0;227.648;885.700;34.212;0;14.299;0;48.511;494.379;1.428.590;1.581.435;15,94%;15,94%;15,94%;14,39%;7,25%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;09/2016;397.065;0;397.065;2.243;399.308;1.151.461;7.900;0;0;0;7.900;224.895;1.384.256;1.891.663;28,68%;28,68%;28,85%;20,99%;6,29%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;09/2016;265.152;0;265.152;5.607;270.759;1.263.953;0;0;0;0;0;85.548;1.349.501;2.112.171;19,65%;19,65%;20,06%;12,55%;15,71%
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;09/2016;508.004;0;508.004;0;508.004;1.167.788;10.729;0;0;0;10.729;143.592;1.322.110;0;38,42%;38,42%;38,42%;NI%;0,52%
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;09/2016;702.390;0;702.390;0;702.390;1.066.087;0;0;0;0;0;225.696;1.291.783;0;54,37%;54,37%;54,37%;NI%;4,87%
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;09/2016;223.616;0;223.616;0;223.616;1.203.388;0;0;0;0;0;65.189;1.268.577;1.330.523;17,63%;17,63%;17,63%;16,81%;0,00%
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;09/2016;478.339;0;478.339;0;478.339;1.138.366;0;685;0;0;685;113.636;1.252.686;2.827.016;38,19%;38,19%;38,19%;16,92%;0,02%
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;09/2016;186.772;0;186.772;0;186.772;1.172.588;NA;NA;NA;NA;NA;NA;1.172.588;0;15,93%;15,93%;15,93%;NI%;21,24%
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;;I;2;FLORIANOPOLIS;SC;09/2016;208.268;0;208.268;0;208.268;1.125.456;0;0;3.193;0;3.193;42.768;1.171.417;4.987.234;17,78%;17,78%;17,78%;4,18%;4,31%
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;09/2016;419.717;0;419.717;0;419.717;903.137;424;0;67.495;11.652;79.571;167.470;1.150.177;1.515.915;36,49%;36,49%;36,49%;27,69%;2,69%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;09/2016;258.279;0;258.279;0;258.279;1.053.764;0;0;860;0;860;79.667;1.134.291;1.852.177;22,77%;22,77%;22,77%;13,94%;11,99%
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;;I;2;SAO PAULO;SP;09/2016;130.994;0;130.994;0;130.994;1.013.508;8.723;0;51;0;8.775;99.733;1.122.015;1.165.035;11,67%;11,67%;11,67%;11,24%;10,67%
AGIPLAN FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083694;b1;;C;3;PORTO ALEGRE;RS;09/2016;173.136;0;173.136;0;173.136;530.336;1.283;0;13.375;0;14.659;530.281;1.075.276;812.796;16,10%;16,10%;16,10%;21,30%;5,07%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;09/2016;188.841;0;188.841;13.232;202.073;987.693;0;0;0;0;0;85.235;1.072.928;1.720.404;17,60%;17,60%;18,83%;10,98%;11,70%
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;09/2016;170.118;0;170.118;22.126;192.245;867.484;10.875;0;3.994;0;14.869;185.958;1.068.311;1.795.178;15,92%;15,92%;18,00%;9,48%;3,94%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;09/2016;253.948;0;253.948;0;253.948;945.237;1.724;0;0;0;1.724;113.262;1.060.224;1.649.113;23,95%;23,95%;23,95%;15,40%;8,10%
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;09/2016;346.981;0;346.981;0;346.981;887.477;0;0;0;0;0;135.065;1.022.542;1.543.634;33,93%;33,93%;33,93%;22,48%;3,02%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;09/2016;280.682;0;280.682;0;280.682;948.689;0;0;5.230;0;5.230;44.334;998.253;2.013.599;28,12%;28,12%;28,12%;13,94%;7,78%
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;;I;2;CAXIAS DO SUL;RS;09/2016;182.626;0;182.626;0;182.626;856.673;0;0;13;0;13;86.764;943.450;877.591;19,36%;19,36%;19,36%;20,81%;0,27%
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;09/2016;227.459;0;227.459;0;227.459;803.444;0;0;0;0;0;133.538;936.982;1.769.515;24,28%;24,28%;24,28%;12,85%;3,71%
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;C;2;PORTO ALEGRE;RS;09/2016;123.259;0;123.259;0;123.259;715.985;0;0;0;0;0;215.025;931.009;1.294.080;13,24%;13,24%;13,24%;9,52%;4,45%
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;09/2016;194.010;0;194.010;0;194.010;843.641;0;0;38.960;0;38.960;44.919;927.520;11.334.225;20,92%;20,92%;20,92%;1,71%;3,52%
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;09/2016;204.132;0;204.132;0;204.132;640.036;2.542;492;177.784;24.490;205.308;65.520;910.864;951.472;22,41%;22,41%;22,41%;21,45%;53,19%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;09/2016;246.254;0;246.254;0;246.254;825.872;0;0;0;0;0;66.386;892.258;1.363.987;27,60%;27,60%;27,60%;18,05%;2,44%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;09/2016;181.817;0;181.817;17.808;199.625;838.780;0;0;4.209;0;4.209;43.447;886.436;1.681.716;20,51%;20,51%;22,52%;10,81%;8,60%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;09/2016;162.918;0;162.918;0;162.918;872.449;NA;NA;NA;NA;NA;NA;872.449;0;18,67%;18,67%;18,67%;NI%;20,44%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;09/2016;169.393;0;169.393;0;169.393;870.725;NA;NA;NA;NA;NA;NA;870.725;0;19,45%;19,45%;19,45%;NI%;12,99%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;09/2016;144.398;0;144.398;0;144.398;811.406;0;0;863;0;863;38.426;850.695;1.353.110;16,97%;16,97%;16,97%;10,67%;14,25%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;09/2016;278.792;0;278.792;0;278.792;848.912;NA;NA;NA;NA;NA;NA;848.912;0;32,84%;32,84%;32,84%;NI%;6,09%
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;09/2016;264.147;0;264.147;0;264.147;733.390;0;0;0;0;0;110.418;843.807;0;31,30%;31,30%;31,30%;NI%;15,31%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;09/2016;254.096;0;254.096;0;254.096;756.151;0;0;0;0;0;71.828;827.980;1.281.099;30,69%;30,69%;30,69%;19,83%;8,62%
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;09/2016;115.944;0;115.944;0;115.944;788.077;0;0;11.972;0;11.973;26.734;826.784;3.659.633;14,02%;14,02%;14,02%;3,17%;4,35%
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;;I;3;SAO PAULO;SP;09/2016;120.263;0;120.263;97.844;218.107;711.870;74.402;0;0;0;74.402;39.877;826.149;975.385;14,56%;14,56%;26,40%;12,33%;2,71%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;09/2016;289.175;0;289.175;0;289.175;803.888;NA;NA;NA;NA;NA;NA;803.888;0;35,97%;35,97%;35,97%;NI%;3,21%
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;09/2016;13.260;0;13.260;0;13.260;582.067;14.019;0;51.013;152.894;217.926;0;799.993;1.120.677;1,66%;1,66%;1,66%;1,18%;15,65%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;09/2016;204.579;0;204.579;11.215;215.793;710.625;0;0;956;0;956;56.972;768.552;1.240.785;26,62%;26,62%;28,08%;16,49%;8,86%
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;09/2016;159.317;0;159.317;0;159.317;728.584;26;12;142;11;191;30.589;759.364;4.686.495;20,98%;20,98%;20,98%;3,40%;1,68%
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;;C;2;VITORIA;ES;09/2016;87.090;0;87.090;0;87.090;700.181;0;0;1.316;0;1.316;46.611;748.108;993.351;11,64%;11,64%;11,64%;8,77%;16,45%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;09/2016;285.889;0;285.889;0;285.889;707.605;0;0;2.930;0;2.930;37.286;747.821;1.642.720;38,23%;38,23%;38,23%;17,40%;13,38%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;09/2016;154.856;0;154.856;0;154.856;692.369;24;11;670;10;715;52.421;745.505;1.298.684;20,77%;20,77%;20,77%;11,92%;2,81%
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;09/2016;319.720;0;319.720;0;319.720;272.132;18.721;0;218.260;0;236.981;230.464;739.577;1.091.632;43,23%;43,23%;43,23%;29,29%;0,61%
OURINVEST - PRUDENCIAL;1000081012;b2;;C;2;SAO PAULO;SP;09/2016;91.537;0;91.537;12.165;103.702;453.390;88.229;0;40.428;16.075;144.732;125.850;723.973;1.114.896;12,64%;12,64%;14,32%;8,21%;4,08%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;;I;2;PONTA GROSSA;PR;09/2016;134.216;0;134.216;0;134.216;676.148;0;0;0;0;0;42.625;718.773;1.145.905;18,67%;18,67%;18,67%;11,71%;32,06%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;;I;2;CANARANA;MT;09/2016;168.640;0;168.640;0;168.640;627.541;1.740;0;0;0;1.740;75.037;704.318;927.131;23,94%;23,94%;23,94%;18,19%;7,97%
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;;I;3;SAO PAULO;SP;09/2016;215.309;0;215.309;0;215.309;613.295;41.976;0;0;0;41.976;48.579;703.850;956.632;30,59%;30,59%;30,59%;22,51%;0,67%
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;09/2016;141.277;0;141.277;0;141.277;526.034;0;0;0;0;0;173.585;699.618;0;20,19%;20,19%;20,19%;NI%;1,86%
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;09/2016;137.815;0;137.815;0;137.815;459.653;1.010;0;168.173;0;169.183;67.961;696.797;1.051.131;19,78%;19,78%;19,78%;13,11%;1,60%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;;I;2;COLIDER;MT;09/2016;170.260;0;170.260;0;170.260;637.585;1.350;0;0;0;1.350;57.540;696.476;973.567;24,45%;24,45%;24,45%;17,49%;9,84%
RANDON - PRUDENCIAL;1000080800;b2;;C;2;CAXIAS DO SUL;RS;09/2016;149.578;0;149.578;83.401;232.979;477.220;0;0;5.995;0;5.995;210.860;694.075;541.127;21,55%;21,55%;33,57%;27,64%;0,54%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;;I;2;ITAQUI;RS;09/2016;259.658;0;259.658;0;259.658;653.098;0;0;0;0;0;39.564;692.661;1.008.905;37,49%;37,49%;37,49%;25,74%;3,65%
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;09/2016;93.989;0;93.989;0;93.989;180.650;56.772;1.947;99.005;108.334;266.058;234.402;681.110;688.698;13,80%;13,80%;13,80%;13,65%;31,90%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;09/2016;220.884;0;220.884;0;220.884;664.241;NA;NA;NA;NA;NA;NA;664.241;0;33,25%;33,25%;33,25%;NI%;3,37%
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;;I;2;JOAO PESSOA;PB;09/2016;283.413;0;283.413;0;283.413;641.173;NA;NA;NA;NA;NA;NA;641.173;0;44,20%;44,20%;44,20%;NI%;4,79%
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;;I;2;CAPANEMA;PR;09/2016;143.477;0;143.477;0;143.477;599.765;0;0;0;0;0;39.167;638.931;942.330;22,46%;22,46%;22,46%;15,23%;8,21%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87853206;b3S;;I;2;TEUTONIA;RS;09/2016;142.895;0;142.895;0;142.895;598.946;0;0;0;0;0;33.572;632.519;1.028.222;22,59%;22,59%;22,59%;13,90%;19,39%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;;I;2;RODEIO BONITO;RS;09/2016;162.593;0;162.593;0;162.593;595.337;0;0;0;0;0;30.284;625.621;949.842;25,99%;25,99%;25,99%;17,12%;8,27%
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;09/2016;216.804;0;216.804;0;216.804;624.668;NA;NA;NA;NA;NA;NA;624.668;0;34,71%;34,71%;34,71%;NI%;3,59%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;09/2016;186.389;0;186.389;0;186.389;620.875;NA;NA;NA;NA;NA;NA;620.875;0;30,02%;30,02%;30,02%;NI%;4,51%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS REGIÃO DAS CULTURAS - SICREDI DAS CULTURAS RS;90729369;b3S;;I;2;IJUI;RS;09/2016;142.325;0;142.325;0;142.325;614.933;NA;NA;NA;NA;NA;NA;614.933;0;23,14%;23,14%;23,14%;NI%;7,73%
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;09/2016;70.469;0;70.469;0;70.469;430.371;0;0;147.280;0;147.280;31.812;609.462;2.046.682;11,56%;11,56%;11,56%;3,44%;20,50%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;09/2016;166.734;0;166.734;0;166.734;548.078;0;0;0;0;0;50.350;598.429;852.563;27,86%;27,86%;27,86%;19,56%;10,29%
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;;I;2;BELO HORIZONTE;MG;09/2016;94.489;0;94.489;0;94.489;556.663;0;0;1.372;0;1.372;39.672;597.707;803.647;15,81%;15,81%;15,81%;11,76%;1,33%
CARUANA SCFI - PRUDENCIAL;1000083591;n1;;I;2;SAO PAULO;SP;09/2016;63.303;0;63.303;9.415;72.718;536.952;0;0;0;0;0;53.845;590.797;0;10,71%;10,71%;12,31%;NI%;4,54%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;;I;2;CAMPO VERDE;MT;09/2016;104.291;0;104.291;0;104.291;542.191;3.354;0;0;0;3.354;43.755;589.301;666.519;17,70%;17,70%;17,70%;15,65%;7,71%
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;;I;3;SAO PAULO;SP;09/2016;323.368;0;323.368;0;323.368;473.760;58.934;0;0;0;58.934;49.239;581.933;550.497;55,57%;55,57%;55,57%;58,74%;0,37%
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;;I;2;RIBEIRAO PRETO;SP;09/2016;88.674;0;88.674;0;88.674;358.353;0;0;177.229;0;177.229;45.353;580.935;583.294;15,26%;15,26%;15,26%;15,20%;2,10%
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;;I;1;RIO DE JANEIRO;RJ;09/2016;400.174;0;400.174;0;400.174;483.247;2.413;0;0;0;2.413;94.585;580.244;0;68,97%;68,97%;68,97%;NI%;2,77%
SANTINVEST - PRUDENCIAL;1000080446;n1;;C;2;FLORIANOPOLIS;SC;09/2016;107.237;0;107.237;0;107.237;354.747;0;0;168.638;0;168.638;54.907;578.293;0;18,54%;18,54%;18,54%;NI%;1,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DE MINAS GERAIS E NORDESTE DE SÃO PAULO LTDA - SICOOB AGROCREDI;42873828;b3S;;I;2;GUAXUPE;MG;09/2016;157.242;0;157.242;0;157.242;466.865;0;0;0;0;0;102.709;569.573;887.034;27,61%;27,61%;27,61%;17,73%;3,23%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89049738;b3S;;I;2;TRES DE MAIO;RS;09/2016;166.871;0;166.871;0;166.871;515.053;0;0;0;0;0;39.859;554.912;833.791;30,07%;30,07%;30,07%;20,01%;8,14%
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;09/2016;113.765;0;113.765;0;113.765;554.085;NA;NA;NA;NA;NA;NA;554.085;0;20,53%;20,53%;20,53%;NI%;4,93%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRAIARAS - SICREDI IBIRAIARAS - RS;89990501;b3S;;I;2;IBIRAIARAS;RS;09/2016;128.078;0;128.078;0;128.078;520.235;0;0;597;0;597;31.197;552.029;939.442;23,20%;23,20%;23,20%;13,63%;4,85%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;;I;2;RIO VERDE;GO;09/2016;294.216;0;294.216;0;294.216;544.107;NA;NA;NA;NA;NA;NA;544.107;0;54,07%;54,07%;54,07%;NI%;5,78%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;;I;2;TAPEJARA;RS;09/2016;126.127;0;126.127;0;126.127;494.764;0;0;0;0;0;42.286;537.051;890.091;23,49%;23,49%;23,49%;14,17%;8,40%
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;09/2016;132.412;0;132.412;0;132.412;443.088;34;15;72.317;13;72.379;19.935;535.402;1.011.297;24,73%;24,73%;24,73%;13,09%;4,46%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;09/2016;215.264;0;215.264;0;215.264;533.593;NA;NA;NA;NA;NA;NA;533.593;0;40,34%;40,34%;40,34%;NI%;2,09%
